CODIGO;CODIGO EQUIVALENTE;LOCALIZAÇÃO;QUANTIDADE;;FORNECEDOR;FAMILIA;OBSER;;;ENTRADA;SAIDA;
CODIGO;CODIGO EQUIVALENTE;LOCALIZAÇAO;QUANTIDADE;QTD;FORNECEDOR;FAMILIA;OBSER;Coluna9;DESCRICAO;ENTRADA;SAIDA;O
800FMMT44;800FMMT44;F 44;0;0;ALLEN BRADLEY;;;#N/D;;2;2;
800FN3B;800FN3B;F 44;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
800FN3G;800FN3G;F 44;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
800FN3R;800FN3R;F;5;0;ALLEN BRADLEY;;;#N/D;;5;0;
800FN3W;800FN3W;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
800FN5G;800FN5G;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
800FPF2;800FPF2;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
800FPF4;800FPF4;F 44;20;0;ALLEN BRADLEY;;;#N/D;;20;0;
800FPF6;800FPF6;F;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
800FPLE4;800FPLE4;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
800FPLF3;800FPLF3;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
800FPLF4;800FPLF4;F;2;0;ALLEN BRADLEY;;;#N/D;;6;4;
800FPLF5;800FPLF5;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
800FPLF6;800FPLF6;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
800FPLSM24;800FPLSM24;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
800FPLU2F3F4;800FPLU2F3F4;F;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
800FPMP42;800FPMP42;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
800FPMP44;800FPMP44;F 44;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
800FPMT44;800FPMT44;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
800FPP3;800FPP3;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
800FPP4;800FPP4;F 44;7;0;ALLEN BRADLEY;;;#N/D;;17;10;
800FPP5;800FPP5;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
800FPP6;800FPP6;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
800FPP6PN3B;800FPP6PN3B;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
800FPPOT5A;800FPPOT5A;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
800FPSM22;800FPSM22;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
800FPSM32PX21;800FPSM32PX21;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
800FQ7R;800FQ7R;F 44;10;0;ALLEN BRADLEY;;;#N/D;;10;0;
800FX01;800FX01;F 44;34;CERTO;ALLEN BRADLEY;;;#N/D;;123;89;
800FX01S;800FX01S;F 44;8;0;ALLEN BRADLEY;;;#N/D;;8;0;
800FX10;800FX10;F 44;0;CERTO;ALLEN BRADLEY;;;#N/D;;77;77;
800G1P;800G1P;F 45;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
800G2F2AF2A3;800G2F2AF2A3;F 45;3;0;ALLEN BRADLEY;;;#N/D;;3;0;
800GMPE;800GMPE;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
800H2HZ4Y;800H2HZ4Y;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
800HAR1AF;800HAR1AF;F 45;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
800HAR6D2P;800HAR6D2P;F 45 ;4;0;ALLEN BRADLEY;;;#N/D;;4;0;
800HCFRXMQ24WG1V;800HCFRXMQ24WG1V;F 45;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
800HFRXT6;800HFRXT6;F 45;4;0;ALLEN BRADLEY;;;#N/D;;4;0;
800HN101B;800HN101B;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
800MN15;800MN15;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
800MRH33BLA;800MRH33BLA;F 45;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
800T4TZ;800T4TZ;F 45;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
800TA1D1;800TA1D1;F 45;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
800TA6A;800TA6A;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
800TCA2A;800TCA2A;F 45;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
800TCA7D1;800TCA7D1;F 45;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
800TCB6D2;800TCB6D2;F 45;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
800TC-FX2A5S;800TC-FX2A5S;F;0;0;ALLEN BRADLEY;;MATERIAIS RASURADOS;#N/D;;0;0;
800TC-TFXTQH2RL;800TC-TFXTQH2RL;F;0;0;ALLEN BRADLEY;;MATERIAIS RASURADOS;#N/D;;0;0;
800TFX2D4;800TFX2D4;F 45;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
800TFX6D4;800TFX6D4;F 45;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
800TFX9;800TFX9;F 45;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
800TH42A;800TH42A;F 45;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
800TJ2;800TJ2;F 38;2;0;ALLEN BRADLEY;;CX/AB;#N/D;;2;0;
800TJ2;800TJ2;F 46;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
800TJ20A;800TJ20A;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
800TJ2B;800TJ2B;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
800TJ44A;800TJ44A;F 45;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
800T-KC;800T-KC;CAIXA 01;0;0;ALLEN BRADLEY;;F\CX;#N/D;;0;0;
800TKC2AAXX;800TKC2AAXX;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
800TN320R;800TN320R;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
800TN327;800TN327;F 45;3;0;ALLEN BRADLEY;;;#N/D;;3;0;
800TN330;800TN330;F 45;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
800TN61KF4;800TN61KF4;F 45;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
800TP26A;800TP26A;F;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
800TP26A;800TP26A;F 45;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
800TPST16A;800TPST16A;F 45;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
800TQ20G;800TQ20G;F 45;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
800TQA10A;800TQA10A;F 45;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
800TQBH10G;800TQBH10G;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
800TQH10R;800TQH10R;F 45;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
800TQH24W;800TQH24W;F 45;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
800TQH2R;800TQH2R;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
800TT2F1DDXXT;800TT2F1DDXXT;F 45;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
800TX559;800TX559;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
800TX621;800TX621;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
800ZG3AG1;800ZG3AG1;F 45;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
8015835751R;8015835751R;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
8019078001R;8019078001R;F;21;0;ALLEN BRADLEY;;;#N/D;;21;0;
802MKY5;802MKY5;F 38;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
802TW1A;802TW1A;F;10;0;ALLEN BRADLEY;;;#N/D;;10;0;
813SV1500V48;813SV1500V48;F 39;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
825MST;825MST;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
836EDA1EU3D4;836EDA1EU3D4;F 38;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
847HDN2CRE00360;847HDN2CRE00360;F 38;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
855BSS35B14;855BSS35B14;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
855BSS35BL4;855BSS35BL4;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
855E10TL3;855E10TL3;F 46;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
855E20DN8;855E20DN8;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
855E24FN7;855E24FN7;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
855E24TL8;855E24TL8;caixa 02;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
855E-B24SA3;855E-B24SA3;caixa 02;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
855EVB24D4D3;855EVB24D4D3;F 46;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
855HBA10ED;855HBA10ED;F 46;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
855HBCA10ADR5;855HBCA10ADR5;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
855HBCA20CDR8;855HBCA20CDR8;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
855HBCD24EDR4;855HBCD24EDR4;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
855PB20LE22;855PB20LE22;F 46;7;0;ALLEN BRADLEY;;;#N/D;;7;0;
855PB20SE22;855PB20SE22;F 46;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
855PB30ME22;855PB30ME22;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
855TABCAP;855TABCAP;F 46;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
855TALSG;855TALSG;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
855TB10DN4;855TB10DN4;F 46;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
855TB20TL3;855TB20TL3;F 46;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
855TB24DN6;855TB24DN6;F 46;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
855TB24SA1;855TB24SA1;F 46;3;0;ALLEN BRADLEY;;;#N/D;;3;0;
855TB24SA2;855TB24SA2;F 46;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
855TB24TL3;855TB24TL3;F 46;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
855TBCBC;855TBCBC;F 46;5;0;ALLEN BRADLEY;;;#N/D;;5;0;
855TG10DN3;855TG10DN3;F 46;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
855TL24;855TL24;F 46;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
855TPB24Y3Y5Y4W1;855TPB24Y3Y5Y4W1;F 46;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
871ATR3R1;871ATR3R1;F;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
871ATS4D;871ATS4D;F;25;0;ALLEN BRADLEY;;;#N/D;;25;0;
871ATS5DM1;871ATS5DM1;F;9;0;ALLEN BRADLEY;;;#N/D;;9;0;
871ATS5NM3;871ATS5NM3;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
871CD1NP5E2;871CD1NP5E2;F;4;0;ALLEN BRADLEY;;;#N/D;;4;0;
871CDT10NP30U2;CABO AMARELO1;F 54;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
871RD20NP73E2;871RD20NP73E2;F;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
871TMBH10N30A2;871TMBH10N30A2;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
871TMD15ED30S2;CABO AMARELO2;F 54;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
871TMDH10NP30N4;871TMDH10NP30N4;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
872CA10C18A2;872CA10C18A2;F;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
872CA10C30A2;872CA10C30A2;F;4;0;ALLEN BRADLEY;;;#N/D;;4;0;
872CA5N18A2;872CA5N18A2;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
872CD10NP30D4;872CD10NP30D4;F 53;3;0;ALLEN BRADLEY;;;#N/D;;3;0;
872CD15NP30E2;872CD15NP30E2;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
872CD3NN12E2;872CD3NN12E2;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
872CD3NP12E2;872CD3NP12E2;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
872CD4CE12D4;872CD4CE12D4;F;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
872CD4CP12D4;872CD4CP12D4;F 38;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
872CDH3NP12D4;872CDH3NP12D4;F;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
872CK15C30A2;CABO CINZA2;F 53;0;CERTO;ALLEN BRADLEY;;;#N/D;;0;0;
872CM4NP12D4;872CM4NP12D4;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
872CM8CP18D4;872CM8CP18D4;F;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
872D10NP30;872D10NP30;F 38;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
873P-D30AI-6000-D4;873P-D30AI-6000-D4;F;1;0;ALLEN BRADLEY;;MATERIAIS RASURADOS;#N/D;;1;0;
873PDBAC2D4;873PDBAC2D4;F;3;0;ALLEN BRADLEY;;;#N/D;;3;0;
879DF4BCDM0M3;879DF4BCDM0M3;F;3;0;ALLEN BRADLEY;;;#N/D;;3;0;
889D418UDM;889D418UDM;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
889D81RUDM;889D81RUDM;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
889DF4AC15;889DF4AC15;F;2;0;ALLEN BRADLEY;;SERIE-B;#N/D;;2;0;
889DF4AC2;CABO AMARELO3;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
889DF8AB10;889DF8AB10;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
889DF8AB2;889DF8AB2;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
889DF8AB5;889DF8AB5;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
889DF8ABDM5;889DF8ABDM5;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
889DP4AC5;CABO AMARELO4;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
889DR4AC15;889DR4AC15;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
889DR4AC5;CABO AMARELO5;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
889DR8AB5;889DR8AB5;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
889PR3AB2;CABO AMARELO6;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
889RF3AERM5;CABO AMARELO7;F;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
889RF3ECA5;CABO AMARELO8;F;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
889RR4AEA15;889RR4AEA15;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
898D53PYD5;898D53PYD5;F;11;0;ALLEN BRADLEY;;;#N/D;;11;0;
898DP54PTA5;CABO AMARELO9;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
9300RADES;9300RADES;F;0;0;ALLEN BRADLEY;;C\AB;#N/D;;0;0;
9300VSE0EM;9300VSE0EM;F;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
A0C100R100;1SDA079814R1;H 09;5;CERTO;ABB;;TMF 100;#N/D;;11;6;
A0C100R40;1SDA079811R1;H 09;4;CERTO;ABB;Disjuntor em Caixa Moldada - Formula;TMF40;#N/D;;4;0;C
A0C100R63;1SDA079812R1;H 09;0;CERTO;ABB;Disjuntor em Caixa Moldada - Formula;;X;;2;2;
A0C100R80;1SDA079813R1;H 09;5;CERTO;ABB;Disjuntor em Caixa Moldada - Formula;TMF 80;#N/D;;9;4;
A12DA-30-10;1SBL911072R8110;N/A;8;0;ABB;;24V;#N/D;;8;0;C
A145-30-11-80;1SFL471001R8011;F 14;0;0;ABB;CONTATOR ;;#N/D;;0;0;C
A145-30-11-86;1SFL471001R8611;F 14;2;0;ABB;CONTATOR ;440V;#N/D;;2;0;C
A16DA-30-01;1SBL921072R7501;N/A;1;CERTO;ABB;;220V;#N/D;;1;0;C
A1A125R125;1SDA066521R1;H 10;5;CERTO;ABB;;2 PC - CX/ABERTA;X;;9;4;
A1A125R16;1SDA068746R1;H 10;0;CERTO;ABB;DISJ.FORMULA;;#N/D;;0;0;C
A1A125R20;1SDA066511R1;H 10;1;CERTO;ABB;DISJ.FORMULA;;X;;1;0;C
A1A125R32;1SDA068757R1;H 10;2;CERTO;ABB;DISJ.FORMULA;;#N/D;;9;7;
A1A125R50;1SDA066515R1;H 10;3;CERTO;ABB;DISJ.FORMULA;;#N/D;;4;1;
A1A125R60;1SDA066530R1;H 05;7;CERTO;ABB;DISJ.FORMULA;4 POLO;#N/D;;7;0;C
A1A125R70;1SDA066517R1;H 10;1;CERTO;ABB;DISJ.FORMULA;;#N/D;;1;0;C
A1B125R100;1SDA066743R1;H 05;4;CERTO;ABB;DISJ.FORMULA;4 POLO;X;;5;1;C
A1B125R100;1SDA066707R1;H 11;4;CERTO;ABB;DISJ.FORMULA;;;;5;1;C
A1B125R125;1SDA066708R1;H 11;0;CERTO;ABB;DISJ.FORMULA;;#N/D;;0;0;C
A1B125R15;1SDA066697R1;H 11;0;CERTO;ABB;DISJ.FORMULA;;#N/D;;1;1;
A1B125R32;1SDA068758R1;H 11;8;CERTO;ABB;DISJ.FORMULA;;X;;8;0;C
A1B125R40;1SDA066701R1;H 11;3;CERTO;ABB;DISJ.FORMULA;1 PC - SEM C/X -INC;#N/D;;3;0;C
A1B125R50;1SDA066702R1;H 11;2;0;ABB;DISJ.FORMULA;2 PC - SEM C/X -INC;;;2;0;C
A1B125R63;1SDA068769R1;H 11;1;CERTO;ABB;DISJ.FORMULA;;X;;6;5;
A1B125R80;1SDA066705R1;H 11;3;CERTO;ABB;DISJ.FORMULA;;X;;4;1;
A1C125R125;1SDA066496R1;H 06;0;CERTO;ABB;DISJ.FORMULA;1PC - F/CX 1 POLO;#N/D;;2;2;
A1C125R125;1SDA066720R1;H 12;0;CERTO;ABB;DISJ.FORMULA;;#N/D;;2;2;
A1C125R20;1SDA066486R1;H 06;1;CERTO;ABB;DISJ.FORMULA;1 POLO;#N/D;;1;0;C
A1C125R20;1SDA066710R1;H 12;1;CERTO;ABB;DISJ.FORMULA;INC;#N/D;;1;0;C
A1C125R25;1SDA066711R1;H 12;0;CERTO;ABB;DISJ.FORMULA;;X;;0;0;C
A1C125R32;1SDA068754R1;H 06;1;CERTO;ABB;DISJ.FORMULA;;#N/D;;2;1;
A1C125R32;1SDA068759R1;H 12;1;CERTO;ABB;DISJ.FORMULA;1 POLO;X;;2;1;
A1C125R40;1SDA066713R1;H 12;0;CERTO;ABB;DISJ.FORMULA;;#N/D;;0;0;C
A1C125R50;1SDA066714R1;H 12;0;CERTO;ABB;DISJ.FORMULA;;#N/D;;0;0;C
A1C125R60;1SDA066715R1;H 12;0;CERTO;ABB;DISJ.FORMULA;;#N/D;;0;0;C
A1C125R80;1SDA066717R1;H 12;1;CERTO;ABB;DISJ.FORMULA;;#N/D;;1;0;C
A1N125R125;1SDA066732R1;H 05;0;CERTO;ABB;DISJ.FORMULA;;#N/D;;0;0;C
A1N125R16;1SDA068790R1;H 06;1;CERTO;ABB;DISJ.FORMULA;2 POLO;#N/D;;1;0;C
A1N125R20;1SDA066497R1;H 06;1;CERTO;ABB;DISJ.FORMULA;2 POLO;X;;1;0;C
A1N125R50;1SDA066726R1;H 06;6;0;ABB;DISJ.FORMULA;;;;7;1;
A1N125R60;1SDA066727R1;H 05;1;CERTO;ABB;DISJ.FORMULA;;X;;1;0;C
A1N125R80;1SDA066729R1;H 05;4;CERTO;ABB;DISJ.FORMULA;2 PC - SEM C/X -INC;#N/D;;4;0;C
A26-22-00;1SBL241501R2600;N/A;1;0;ABB;;127V;#N/D;;1;0;C
A26DA-30;A26DA-30;N/A;1;0;ABB;;;#N/D;;1;0;C
A26DA-30-10;1SBL931072R8110;N/A;2;0;ABB;;24V;#N/D;;2;0;C
A2A250R160;1SDA069408R1;H 13;0;0;ABB;;;#N/D;;0;0;C
A2A250R200;1SDA069410R1;H 13;0;CERTO;ABB;;sem caixa /painel;X;;8;8;
A2A250R250;1SDA069412R1;H 13;0;CERTO;ABB;;;X;;1;1;
A2B250R125;1SDA066548R1;H 18;0;CERTO;ABB;;;#N/D;;2;2;
A2B250R200;1SDA066551R1;H 18;1;CERTO;ABB;;;X;;1;0;C
A2B250R250;1SDA066553R1;H 18;0;CERTO;ABB;;;X;;3;3;
A2C250R150;1SDA068780R1;H 18;0;0;ABB;DISJ.FORMULA;;#N/D;;0;0;C
A2C250R200;1SDA066778R1;H 18;0;0;ABB;;;#N/D;;1;1;
A2C250R250;1SDA066780R1;H 18;1;CERTO;ABB;DISJ.FORMULA;;;;2;1;
A2N250R125;1SDA066781R1;H 18;5;CERTO;ABB;;;X;;5;0;C
A2N250R150;1SDA068781R1;H 18;0;CERTO;ABB;DISJ.FORMULA;;#N/D;;0;0;C
A2N250R250;1SDA066547R1;H 18;0;CERTO;ABB;;2 POLO;#N/D;;1;1;
A30-30-10;1SBL281001R7510;N/A;6;0;ABB;;220V;#N/D;;6;0;C
A30-30-10;1SBL281001R8410;N/A;6;0;ABB;;120V;#N/D;;6;0;C
A32D-30-10;1SBL241073R7510;F 32;0;0;ABB;;220-220V;#N/D;;0;0;C
A38D-30-10;1SBL281073R7510;N/A;0;0;ABB;;220V;#N/D;;0;0;C
A3N400R300;1SDA068960R1;G 08;0;CERTO;ABB;DISJ.FORMULA;;#N/D;;0;0;C
A3N400R320;1SDA066560R1;G 07;0;CERTO;ABB;;1SEM/CAIXA;#N/D;;4;4;
A3N400R400;1SDA066561R1;N/A;0;CERTO;ABB;;;#N/D;;0;0;C
A3N630R500;1SDA066564R1;H 07;0;CERTO;ABB;;;#N/D;;0;0;C
A3N630R630;1SDA066566R1;H 07;0;CERTO;ABB;;;X;;4;4;
A3S400R400;1SDA066563R1;H 07;1;CERTO;ABB;;;X;;2;1;
A43-112-100;2CMA100244R1000;K 01;0;CERTO;ABB;;;X;;0;0;C
A45D-30-10;1SBL311073R7510;N/A;0;0;ABB;;220V;#N/D;;0;0;C
A50-30-11-26;A50-30-11-26;C 33;0;CERTO;ABB;;;#N/D;;1;1;
A50-30-11-75;1SBL351001R7511;N/A;0;0;ABB;;220V;#N/D;;0;0;C
A50-30-11-84;1SBL351001R8411;N/A;0;0;ABB;;127V;#N/D;;1;1;
A60D-30-00-75;1SBL951073R7511;N/A;6;0;ABB;;220V;#N/D;;6;0;C
A63-30-00;1SBL371001R7500;N/A;0;0;ABB;;110V;#N/D;;0;0;C
A65D-30-00-75;1SBL951073R8411;N/A;1;0;ABB;;190-220V;#N/D;;1;0;C
A65D-30-10-36;1SBL961073R3611;N/A;0;0;ABB;;190/220V;#N/D;;0;0;C
A65D-30-10-75;1SBL961073R7511;N/A;1;0;ABB;;200/220V;#N/D;;1;0;C
A6BAT;A6BAT;N/A;0;CERTO;MITSUBISHI;;;#N/D;;0;0;
A85D30-11-75;1SBL971073R7511;N/A;0;0;ABB;;220V;#N/D;;0;0;C
A85D30-11-84;1SBL971073R8411;N/A;7;0;ABB;;120V;#N/D;;7;0;C
A9DA-30;A9DA-30;N/A;3;0;ABB;;;#N/D;;3;0;C
AA4-110V;1SAM401907R1002;N/A;12;0;ABB;;;#N/D;;12;0;C
AA8002;AA8002;N/A;3;0;ABB;;;#N/D;;3;0;C
AB8052552;1SDA063010R1;N/A;0;0;ABB;;;#N/D;;0;0;C
AB8097399;1SDA060214R1;N/A;0;0;ABB;;;#N/D;;0;0;C
ABB C571-AC;1SAR501020R0004;N/A;32;0;ABB;;RELE DE DE SEGURANÇA;#N/D;;32;0;C
ABETHERNET-IP-1;1SFA899300R1005;D 03;1;0;ABB;;;#N/D;;1;0;C
AB-PROFIBUS-1;1SFA899300R1001;D 03;1;0;ABB;;;;;1;0;C
AB-PROFINET-IO-2;1SFA899300R1010;D 03;5;0;ABB;;;#N/D;;5;0;C
ABRC-01C;68258511;ARMARIO 01;3;CERTO;ABB;Módulo de comunicação p/ inversores (fieldbus);BRAKE CHOPPER CONTR ABRC-01C;#N/D;;3;0;C
ABRC-01C;;;3;CERTO;ABB;;;;;3;0;
ACL1XX230V;ACL1XX230V;N/A;0;0;ABB;;FAN KIT;#N/D;;0;0;C
ACQ580-01-018A-4;ACQ580-01-018A-4;A 02;0;CERTO;ABB;;;#N/D;;0;0;C
ACQ580-01-026A-4;ACQ580-01-026A-4;A 02;0;CERTO;ABB;;;#N/D;;0;0;C
ACQ580-01-033A-4;ACQ580-01-033A-4;A 02;0;CERTO;ABB;;;#N/D;;0;0;C
ACQ580-01-046A-4;ACQ580-01-046A-4;A 02;0;CERTO;ABB;;;#N/D;;1;1;
ACQ580-01-073A-4;ACQ580-01-073A-4;A 02;0;CERTO;ABB;;;#N/D;;0;0;C
ACQ580-01-09A5-4;ACQ580-01-09A5-4;A 02;0;CERTO;ABB;;;#N/D;;0;0;C
ACS/H-CP-EXT;ACS/H-CP-EXT;C 04;3;CERTO;ABB;;;X;;3;0;C
ACS150-01E-07A5-2;ACS150-01E-07A5-2;A 03;0;CERTO;ABB;Inversor de frequência;;#N/D;;0;0;C
ACS150-03E-01A2-4;ACS150-03E-01A2-4;A 03;0;CERTO;ABB;Inversor de frequência;;#N/D;;0;0;C
ACS150-03E-02A4-2;ACS150-03E-02A4-2;A 03;0;CERTO;ABB;Inversor de frequência;;#N/D;;1;1;
ACS350-03E-01A9-4;ACS350-03E-01A9-4;A 03;1;CERTO;ABB;Inversor de frequência;;#N/D;;2;1;
ACS350-03E-03A5-2;ACS350-03E-03A5-2;A 03;13;CERTO;ABB;Inversor de frequência;;#N/D;;14;1;
ACS355-01E-02A4-2;ACS355-01E-02A4-2;A 03;0;CERTO;ABB;Inversor de frequência;;#N/D;;0;0;C
ACS355-01E-04A7-2;ACS355-01E-04A7-2;A 03;0;CERTO;ABB;Inversor de frequência;;#N/D;;0;0;C
ACS355-01E-06A7-2;ACS355-01E-06A7-2;A 03;0;CERTO;ABB;Inversor de frequência;;X;;1;1;
ACS355-01E-07A5-2;ACS355-01E-07A5-2;A 03;0;CERTO;ABB;Inversor de frequência;;#N/D;;0;0;C
ACS355-01E-09A8-2;ACS355-01E-09A8-2;A 03;0;CERTO;ABB;Inversor de frequência;;#N/D;;0;0;C
ACS355-03E-01A2-4;ACS355-03E-01A2-4;A 03;0;CERTO;ABB;Inversor de frequência;;#N/D;;0;0;C
ACS355-03E-02A4-2;ACS355-03E-02A4-2;A 03;0;CERTO;ABB;Inversor de frequência;;#N/D;;0;0;C
ACS355-03E-02A4-4;ACS355-03E-02A4-4;A 03;0;CERTO;ABB;Inversor de frequência;;#N/D;;0;0;C
ACS355-03E-03A5-2;ACS355-03E-03A5-2;A 03;0;CERTO;ABB;Inversor de frequência;;#N/D;;0;0;C
ACS355-03E-04A1-4;ACS355-03E-04A1-4;A 03;0;CERTO;ABB;Inversor de frequência;;#N/D;;0;0;C
ACS355-03E-05A6-4;ACS355-03E-05A6-4;A 03;0;CERTO;ABB;Inversor de frequência;;X;;1;1;
